t,action,reward,debt_ratio,gdp_growth,inflation,climate_shock,terminated,truncated,episode
35,1,-4.418418209373149,1.2859151363372803,-0.10000000149011612,0.014158991165459156,0.4394232928752899,False,True,11
0,2,-3.1960309908910256,1.1835113763809204,0.021230926737189293,0.05036357790231705,0.2781452238559723,False,False,12
1,2,-3.1722980368760063,1.2185890674591064,0.029961491003632545,0.06163301318883896,0.2538870871067047,False,False,12
2,2,-3.2526742776337643,1.2538706064224243,0.038641106337308884,0.07295340299606323,0.26407724618911743,False,False,12
3,2,-3.5728654204604324,1.2909107208251953,0.046881068497896194,0.08471343666315079,0.3520074486732483,False,False,12
4,2,-3.6805949834146308,1.328284740447998,0.055037569254636765,0.09655693918466568,0.368699848651886,False,False,12
5,1,-3.869103104411862,1.3125016689300537,0.04082060605287552,0.09155693650245667,0.421696275472641,False,False,12
6,1,-3.937750754711404,1.2968460321426392,0.026476187631487846,0.08655693382024765,0.4344418942928314,False,False,12
7,2,-4.084660505762965,1.3360832929611206,0.034166861325502396,0.09886626154184341,0.46186521649360657,False,False,12
8,1,-4.142461284810221,1.3207849264144897,0.019465243443846703,0.0938662588596344,0.47016170620918274,False,False,12
9,1,-4.190378053165983,1.3055354356765747,0.004714748822152615,0.08886625617742538,0.4750494658946991,False,False,12
10,1,-4.1825411711555525,1.2901520729064941,-0.00990190077573061,0.08386625349521637,0.46166500449180603,False,False,12
11,2,-4.317611345858213,1.329843521118164,-0.0023247709032148123,0.09628912061452866,0.4845740497112274,False,False,12
12,1,-4.303804895470918,1.3145338296890259,-0.01701505109667778,0.09128911793231964,0.46902793645858765,False,False,12
13,1,-4.428637315918411,1.2995238304138184,-0.032005004584789276,0.08628911525011063,0.49899548292160034,False,False,12
14,2,-4.626929750395861,1.3403549194335938,-0.02471277490258217,0.09899688512086868,0.5415540933609009,False,False,12
15,1,-4.72929609284635,1.3259804248809814,-0.04033827409148216,0.09399688243865967,0.5625500082969666,False,False,12
16,1,-4.773011002207902,1.3116199970245361,-0.055977899581193924,0.08899687975645065,0.5639625191688538,False,False,12
17,1,-4.884998415170655,1.2974958419799805,-0.07185371220111847,0.08399687707424164,0.5875815153121948,False,False,12
18,2,-4.961342069324879,1.3392622470855713,-0.06479531526565552,0.09693848341703415,0.588321328163147,False,False,12
19,1,-5.1193884050496905,1.3255261182785034,-0.08105919510126114,0.09193848073482513,0.6263877153396606,False,False,12
20,3,-4.8585617719725835,1.3405261039733887,-0.07905919849872589,0.09393847733736038,0.5314455032348633,False,False,12
21,1,-4.89555341144243,1.325839877128601,-0.09437297284603119,0.08893847465515137,0.5313772559165955,False,False,12
22,1,-4.734148449677389,1.3106564283370972,-0.10000000149011612,0.08393847197294235,0.4816528856754303,False,False,12
23,1,-4.588529004141294,1.2951244115829468,-0.10000000149011612,0.07893846929073334,0.4468010663986206,False,False,12
24,2,-4.808605339074033,1.3350787162780762,-0.09248858690261841,0.09142705053091049,0.4977169334888458,False,False,12
25,1,-4.917420432120922,1.3204244375228882,-0.10000000149011612,0.08642704784870148,0.5345724821090698,False,False,12
26,1,-4.843126957576969,1.3056542873382568,-0.10000000149011612,0.08142704516649246,0.5229880809783936,False,False,12
27,1,-4.6976598564469425,1.290533423423767,-0.10000000149011612,0.07642704248428345,0.48791298270225525,False,False,12
28,2,-4.521525575785224,1.3287129402160645,-0.0920448899269104,0.0884719267487526,0.40897712111473083,False,False,12
29,1,-4.5004399466774245,1.312739610671997,-0.10000000149011612,0.08347192406654358,0.40267226099967957,False,False,12
30,1,-4.707982897805728,1.2975924015045166,-0.10000000149011612,0.07847192138433456,0.4852847158908844,False,False,12
31,2,-4.845247228635273,1.337759017944336,-0.0925416573882103,0.0910135805606842,0.5083312392234802,False,False,12
32,1,-4.822208290348867,1.3227744102478027,-0.10000000149011612,0.08601357787847519,0.5015440583229065,False,False,12
33,1,-4.854575299368461,1.3080294132232666,-0.10000000149011612,0.08101357519626617,0.5254964828491211,False,False,12
34,1,-4.703862528262114,1.2929160594940186,-0.10000000149011612,0.07601357251405716,0.48866772651672363,False,False,12
35,2,-4.773834450296801,1.3327109813690186,-0.09244874119758606,0.08846231549978256,0.4897480309009552,False,True,12
0,2,-3.0509794261276184,1.17464017868042,-0.010401498526334763,0.043481338769197464,0.1875762790441513,False,False,13
1,2,-3.0622952425558863,1.2081786394119263,-0.001286124112084508,0.054365962743759155,0.17692510783672333,False,False,13
2,2,-3.2191380028955905,1.2424558401107788,0.007644577883183956,0.0654352605342865,0.21385957300662994,False,False,13
3,2,-3.4461969322879114,1.2779103517532349,0.016280939802527428,0.07679890096187592,0.2727276682853699,False,False,13
4,2,-3.437905093207254,1.3129827976226807,0.025012824684381485,0.08806701749563217,0.25362318754196167,False,False,13
5,1,-3.4046019226772297,1.2953526973724365,0.01264290139079094,0.08306701481342316,0.23699231445789337,False,False,13
6,2,-3.6063523894013283,1.3310940265655518,0.021207572892308235,0.09450234472751617,0.2870658338069916,False,False,13
7,1,-3.639524206737444,1.31400728225708,0.008294317871332169,0.08950234204530716,0.29132550954818726,False,False,13
8,1,-3.8199089237703787,1.2974417209625244,-0.005140083841979504,0.08450233936309814,0.34344014525413513,False,False,13
9,2,-3.8655930670955536,1.334244966506958,0.0031590957660228014,0.09620316326618195,0.34016406536102295,False,False,13
10,1,-4.054114158949039,1.3181830644607544,-0.010779058560729027,0.09120316058397293,0.39381542801856995,False,False,13
11,1,-4.124490950637892,1.3022606372833252,-0.024856658652424812,0.08620315790176392,0.40775999426841736,False,False,13
12,1,-4.207516940664363,1.286515712738037,-0.039111725986003876,0.0812031552195549,0.4255068600177765,False,False,13
13,2,-4.444525197898915,1.326164722442627,-0.031523969024419785,0.09361539781093597,0.48244839906692505,False,False,13
14,1,-4.475677609792077,1.3109806776046753,-0.04633992165327072,0.08861539512872696,0.4815952777862549,False,False,13
15,1,-4.453411911502272,1.295614242553711,-0.06097353622317314,0.08361539244651794,0.46336162090301514,False,False,13
16,2,-4.507533887202479,1.3348122835159302,-0.05327305942773819,0.09591491520404816,0.4599047005176544,False,False,13
17,1,-4.6120870820220805,1.3196470737457275,-0.06810780614614487,0.09091491252183914,0.4834747314453125,False,False,13
18,1,-4.532424018255142,1.3041120767593384,-0.0825728252530098,0.08591490983963013,0.4465019702911377,False,False,13
19,1,-4.653090218390947,1.2888683080673218,-0.09732908755540848,0.08091490715742111,0.4756261110305786,False,False,13
20,2,-4.69981050559532,1.3282575607299805,-0.0896764025092125,0.09326222538948059,0.46946296095848083,False,False,13
21,1,-4.845009541395995,1.3133965730667114,-0.10000000149011612,0.08826222270727158,0.5138973593711853,False,False,13
22,1,-4.618567633224963,1.2979172468185425,-0.10000000149011612,0.08326222002506256,0.45206955075263977,False,False,13
23,2,-4.640662116948798,1.3366867303848267,-0.09219236671924591,0.09545458108186722,0.43847256898880005,False,False,13
24,1,-4.5158757667777545,1.3206654787063599,-0.10000000149011612,0.0904545783996582,0.3978785276412964,False,False,13
25,1,-4.429176878036177,1.30449640750885,-0.10000000149011612,0.08545457571744919,0.38309165835380554,False,False,13
26,1,-4.439477305321562,1.2885016202926636,-0.10000000149011612,0.08045457303524017,0.4005216360092163,False,False,13
27,2,-4.513732768636988,1.3266044855117798,-0.09202572703361511,0.09248029440641403,0.4051448404788971,False,False,13
28,1,-4.5189509703359665,1.3106799125671387,-0.10000000149011612,0.08748029172420502,0.40754351019859314,False,False,13
29,1,-4.492879660035405,1.2948075532913208,-0.10000000149011612,0.082480289041996,0.4127679765224457,False,False,13
30,2,-4.603349785120924,1.3333849906921387,-0.09214434772729874,0.09462463855743408,0.4288696348667145,False,False,13
31,1,-4.540032190396578,1.3174711465835571,-0.10000000149011612,0.08962463587522507,0.40861356258392334,False,False,13
32,1,-4.592445101386467,1.3018693923950195,-0.10000000149011612,0.08462463319301605,0.4398190379142761,False,False,13
33,1,-4.64147908259411,1.2865663766860962,-0.10000000149011612,0.07962463051080704,0.46969902515411377,False,False,13
34,2,-4.772976273942062,1.326391339302063,-0.09245625138282776,0.09208088368177414,0.4912501573562622,False,False,13
35,1,-4.85114185109685,1.3115707635879517,-0.10000000149011612,0.08708088099956512,0.517946183681488,False,True,13
0,2,-3.3551254423895593,1.3038328886032104,0.03129947558045387,0.06158878654241562,0.26025986671447754,False,False,14
1,1,-3.30897237124221,1.2862257957458496,0.01890655606985092,0.0565887875854969,0.2392919808626175,False,False,14
2,2,-3.2728667050597884,1.3204649686813354,0.027846766635775566,0.06764857470989227,0.21195782721042633,False,False,14
3,1,-3.2365455505910186,1.3024178743362427,0.015893828123807907,0.06264857202768326,0.19529390335083008,False,False,14
4,1,-3.274406372245705,1.284449577331543,0.0038620932027697563,0.05764857307076454,0.20317348837852478,False,False,14
5,2,-3.381233037158644,1.3189135789871216,0.012746081687510014,0.0687645822763443,0.22320234775543213,False,False,14
6,1,-3.4322673052912127,1.3012609481811523,0.0003987155796494335,0.06376457959413528,0.2347366064786911,False,False,14
7,1,-3.408893060490634,1.2834786176681519,-0.011818990111351013,0.05876458063721657,0.22177055478096008,False,False,14
8,2,-3.569317829149786,1.318654179573059,-0.0031128705013543367,0.07005845755338669,0.25877609848976135,False,False,14
9,1,-3.6862321562421476,1.3015637397766113,-0.0160224549472332,0.06505845487117767,0.2909584641456604,False,False,14
10,1,-3.722595539845354,1.2845253944396973,-0.02898414433002472,0.06005845591425896,0.2961690127849579,False,False,14
11,2,-3.745326622326462,1.3202570676803589,-0.020417051389813423,0.07149136066436768,0.28658151626586914,False,False,14
12,1,-3.8465975800831633,1.3033874034881592,-0.03354739397764206,0.06649135798215866,0.3130343556404114,False,False,14
13,1,-3.91652233205238,1.28667414188385,-0.046834129840135574,0.061491359025239944,0.3286735713481903,False,False,14
14,2,-3.868333143233505,1.32257878780365,-0.038310278207063675,0.07296750694513321,0.2952297627925873,False,False,14
15,1,-3.913438370729964,1.3056106567382812,-0.051342181861400604,0.0679675042629242,0.30319035053253174,False,False,14
16,1,-3.989495105736337,1.2888212203979492,-0.06455269455909729,0.06296750158071518,0.3210514187812805,False,False,14
17,2,-3.991327185451758,1.3249024152755737,-0.05607299879193306,0.07448780536651611,0.30406057834625244,False,False,14
18,1,-4.060795987247168,1.3080999851226807,-0.069270558655262,0.0694878026843071,0.319755882024765,False,False,14
19,1,-3.9798897758140726,1.2909611463546753,-0.08213166892528534,0.06448780000209808,0.2861112058162689,False,False,14
20,2,-4.185361362951124,1.3276851177215576,-0.07381265610456467,0.07616878300905228,0.33619678020477295,False,False,14
21,1,-4.35453139083667,1.3115214109420776,-0.08764901012182236,0.07116878032684326,0.3836352825164795,False,False,14
22,1,-4.381280865249762,1.295382022857666,-0.10000000149011612,0.06616877764463425,0.3860597610473633,False,False,14
23,2,-4.504514036341478,1.3335212469100952,-0.09203481674194336,0.07820359617471695,0.40696337819099426,False,False,14
24,1,-4.314340158204958,1.3169678449630737,-0.10000000149011612,0.07320359349250793,0.3446657061576843,False,False,14
25,1,-4.1966682114873315,1.3001675605773926,-0.10000000149011612,0.06820359081029892,0.3199752867221832,False,False,14
26,1,-4.156651298510593,1.2833791971206665,-0.10000000149011612,0.0632035881280899,0.3211619257926941,False,False,14
27,2,-4.142584228534,1.3193591833114624,-0.09149499237537384,0.07469857484102249,0.2989979386329651,False,False,14
28,1,-4.236013612302862,1.3026634454727173,-0.10000000149011612,0.06969857215881348,0.3304298222064972,False,False,14
29,1,-4.4037771640124515,1.286666989326477,-0.10000000149011612,0.06469856947660446,0.4003487229347229,False,False,14
30,2,-4.386010740213663,1.3241679668426514,-0.09187525510787964,0.07657381892204285,0.37505027651786804,False,False,14
31,1,-4.338461222203232,1.3077672719955444,-0.10000000149011612,0.07157381623983383,0.35992637276649475,False,False,14
32,1,-4.347191444394451,1.2915371656417847,-0.10000000149011612,0.06657381355762482,0.37698981165885925,False,False,14
33,2,-4.584841101399482,1.3302435874938965,-0.09217661619186401,0.07875043153762817,0.4353232979774475,False,False,14
34,1,-4.502117285238826,1.3143301010131836,-0.10000000149011612,0.07375042885541916,0.40865206718444824,False,False,14
35,1,-4.513052975315248,1.2985913753509521,-0.10000000149011612,0.06875042617321014,0.42612314224243164,False,True,14
0,2,-2.518431377618607,1.2639280557632446,0.027455532923340797,0.050833214074373245,0.008728857152163982,False,False,15
1,2,-2.5407584013554234,1.2940484285354614,0.03742542862892151,0.06086331605911255,0.006020659115165472,False,False,15
2,2,-2.5539355917377624,1.3240565061569214,0.04742341488599777,0.07086533308029175,0.0004030067357234657,False,False,15
3,1,-2.6595044133252195,1.3044042587280273,0.03707560524344444,0.06586533039808273,0.03478104621171951,False,False,15
4,1,-2.714895824100476,1.2849246263504028,0.026555296033620834,0.06086533144116402,0.052030839025974274,False,False,15
5,2,-2.615808015417914,1.3151003122329712,0.036511387676000595,0.07090923935174942,0.008781976997852325,False,False,15
6,1,-2.6945921322800097,1.2954427003860474,0.0261689443141222,0.0659092366695404,0.03424428775906563,False,False,15
7,2,-2.704632375041133,1.3259810209274292,0.03603435307741165,0.07604382932186127,0.026918120682239532,False,False,15
8,1,-2.8545931542862863,1.3067325353622437,0.025282837450504303,0.07104382663965225,0.07515154033899307,False,False,15
9,1,-2.832752953486138,1.287395715713501,0.014619598165154457,0.06604382395744324,0.0663239136338234,False,False,15
10,2,-2.839749363073942,1.3185402154922485,0.024333471432328224,0.07632995396852493,0.05722545459866524,False,False,15
11,1,-2.9242933487329057,1.2993748188018799,0.013498877175152302,0.07132995128631592,0.08345939964056015,False,False,15
12,2,-3.061682776190935,1.3317017555236816,0.022917140275239944,0.08191169053316116,0.11634719371795654,False,False,15
13,1,-3.1417970268701363,1.3130996227264404,0.011519238352775574,0.07691168785095215,0.13979017734527588,False,False,15
14,1,-3.0270387609097638,1.294091820716858,0.0005270157707855105,0.07191168516874313,0.09922225773334503,False,False,15
15,2,-3.1448640525306915,1.32659912109375,0.009900199249386787,0.08253850042819977,0.125363290309906,False,False,15
16,1,-3.089079776489165,1.3076424598693848,-0.001143141184002161,0.07753849774599075,0.10433404892683029,False,False,15
17,1,-3.1487520812334098,1.2888563871383667,-0.01235706452280283,0.07253849506378174,0.12139233201742172,False,False,15
18,2,-3.0872670063063192,1.3206299543380737,-0.002800466027110815,0.0829818993806839,0.08868029713630676,False,False,15
19,1,-3.1652808195702473,1.301750659942627,-0.013921165838837624,0.07798189669847488,0.11206996440887451,False,False,15
20,1,-3.129537974124928,1.2827293872833252,-0.024899885058403015,0.07298189401626587,0.09787199646234512,False,False,15
21,2,-3.079305330526376,1.314117193222046,-0.01524684950709343,0.08332885801792145,0.06939295679330826,False,False,15
22,1,-3.1806055619408875,1.2951252460479736,-0.02625492587685585,0.07832885533571243,0.1008075624704361,False,False,15
23,2,-3.2712077938729225,1.3274863958358765,-0.016845209524035454,0.08891914039850235,0.11805690079927444,False,False,15
24,1,-3.253624542134421,1.3085827827453613,-0.027941584587097168,0.08391913771629333,0.10963759571313858,False,False,15
25,1,-3.4256527546929707,1.2902145385742188,-0.039573315531015396,0.07891913503408432,0.16317296028137207,False,False,15
26,2,-3.4579905918470937,1.323413610458374,-0.03037308156490326,0.08971890062093735,0.15995338559150696,False,False,15
27,1,-3.502844440521789,1.30512273311615,-0.04208224639296532,0.08471889793872833,0.1709166169166565,False,False,15
28,1,-3.570275436539917,1.2870125770568848,-0.05397208780050278,0.07971889525651932,0.18898402154445648,False,False,15
29,2,-3.588035067455161,1.3206204175949097,-0.04487405717372894,0.09062086790800095,0.1803940385580063,False,False,15
30,1,-3.674754207869679,1.3026657104492188,-0.056919340044260025,0.08562086522579193,0.20452812314033508,False,False,15
31,1,-3.6706402284382795,1.2846509218215942,-0.0689045861363411,0.08062086254358292,0.19852454960346222,False,False,15
32,2,-3.7083058542182603,1.3185744285583496,-0.05988546460866928,0.09160173684358597,0.19617539644241333,False,False,15
33,1,-3.8782375080513143,1.3010449409484863,-0.07235600799322128,0.08660173416137695,0.24705468118190765,False,False,15
34,1,-3.830393285977894,1.2833032608032227,-0.08461438119411469,0.08160173147916794,0.2258370965719223,False,False,15
35,2,-3.68550197696577,1.3165723085403442,-0.07543165236711502,0.09241899847984314,0.16345368325710297,False,True,15
0,2,-2.235278144530315,0.881587028503418,0.03177832439541817,0.04882552847266197,0.17778155207633972,False,False,16
1,2,-2.282957697487012,0.9151709079742432,0.04088234901428223,0.05972150340676308,0.1791948676109314,False,False,16
2,2,-2.3396268212599125,0.948840856552124,0.04996486380696297,0.0706389918923378,0.18349714577198029,False,False,16
3,2,-2.3114290542356577,0.9820427894592285,0.0591643862426281,0.08143947273492813,0.16009549796581268,False,False,16
4,2,-2.437650764813502,1.0157924890518188,0.06822697818279266,0.09237688779830933,0.1874823272228241,False,False,16
5,2,-2.5608478243666184,1.0500568151474,0.07716088742017746,0.1034429743885994,0.21321754157543182,False,False,16
6,2,-2.499730163887233,1.0836244821548462,0.08626896142959595,0.11433490365743637,0.17838537693023682,False,False,16
7,2,-2.638359897035917,1.117811679840088,0.09522215276956558,0.1253817081451416,0.20936128497123718,False,False,16
8,2,-2.9232593709807815,1.153430461883545,0.10000000149011612,0.13678641617298126,0.28094184398651123,False,False,16
9,2,-3.063540750689903,1.1893525123596191,0.10000000149011612,0.14826692640781403,0.2961006462574005,False,False,16
10,2,-3.1579805962906695,1.2252721786499023,0.10000000149011612,0.15974682569503784,0.29598090052604675,False,False,16
11,2,-3.2702864611760347,1.261306643486023,0.10000000149011612,0.171255424618721,0.3017207980155945,False,False,16
12,2,-3.4521685643346744,1.297910213470459,0.10000000149011612,0.18290631473064423,0.33017849922180176,False,False,16
13,2,-3.420821027124791,1.3336753845214844,0.10000000149011612,0.19434760510921478,0.2882583439350128,False,False,16
14,1,-3.486839471435516,1.3167072534561157,0.08696810156106949,0.18934760987758636,0.30319005250930786,False,False,16
15,1,-3.502800950320107,1.2997219562530518,0.07395333796739578,0.18434761464595795,0.3014761209487915,False,False,16
16,2,-3.7566233813237693,1.3370602130889893,0.08211878687143326,0.19618216156959534,0.3669108748435974,False,False,16
17,1,-3.79696589194641,1.3207770586013794,0.06840193271636963,0.19118216633796692,0.3716856837272644,False,False,16
18,1,-4.007296284323655,1.3050942420959473,0.05408471077680588,0.1861821711063385,0.4317223131656647,False,False,16
19,1,-3.96656225567341,1.2891803979873657,0.039998609572649,0.18118217587471008,0.40861010551452637,False,False,16
20,2,-4.112132832455633,1.3279049396514893,0.04781746864318848,0.19336330890655518,0.4362278878688812,False,False,16
21,1,-4.202785533952785,1.3124630451202393,0.03325936943292618,0.18836331367492676,0.45580989122390747,False,False,16
22,1,-4.185352984954751,1.2968604564666748,0.018861984834074974,0.18336331844329834,0.4397384822368622,False,False,16
23,2,-4.29544825010318,1.3359616994857788,0.026586683467030525,0.19563862681388855,0.45506036281585693,False,False,16
24,1,-4.469675533981053,1.3209760189056396,0.011572323739528656,0.19063863158226013,0.5014359354972839,False,False,16
25,1,-4.505654788290022,1.3059931993484497,-0.00344489817507565,0.1856386363506317,0.5017221570014954,False,False,16
26,1,-4.415645424279596,1.2906028032302856,-0.018054530024528503,0.1806386411190033,0.46096327900886536,False,False,16
27,2,-4.509347451030937,1.3300114870071411,-0.01040671207010746,0.19299082458019257,0.4704363942146301,False,False,16
28,1,-4.489864746733729,1.3145451545715332,-0.02494034916162491,0.18799082934856415,0.45336368680000305,False,False,16
29,1,-4.520770631673384,1.2990760803222656,-0.03947128355503082,0.18299083411693573,0.4530934691429138,False,False,16
30,2,-4.607976192514564,1.3382890224456787,-0.03177451342344284,0.1952940672636032,0.4606458246707916,False,False,16
31,1,-4.5138308591800795,1.322483777999878,-0.04596927762031555,0.1902940720319748,0.4194762706756592,False,False,16
32,1,-4.4250921060881225,1.3062938451766968,-0.059779342263936996,0.18529407680034637,0.38100650906562805,False,False,16
33,1,-4.52686089365715,1.2903485298156738,-0.07383402436971664,0.18029408156871796,0.40546852350234985,False,False,16
34,2,-4.56980025466544,1.3283442258834839,-0.0658329576253891,0.19229301810264587,0.39978694915771484,False,False,16
35,1,-4.392272256131715,1.3116726875305176,-0.07916140556335449,0.18729302287101746,0.332844614982605,False,True,16
0,2,-2.5545749090902263,1.122894525527954,0.022134531289339066,0.0485004298388958,0.10748585313558578,False,False,17
1,2,-2.6556138476101303,1.1554538011550903,0.03149469941854477,0.05914026126265526,0.12796637415885925,False,False,17
2,2,-2.9457562888588655,1.1896426677703857,0.040447477251291275,0.07018748670816422,0.20944444835186005,False,False,17
3,2,-3.0609769996149883,1.2242836952209473,0.04928722605109215,0.08134773373603821,0.2320501059293747,False,False,17
4,2,-3.174896418172758,1.2593573331832886,0.058018818497657776,0.09261614084243774,0.2536812126636505,False,False,17
5,2,-3.239273482951374,1.2945307493209839,0.06672545522451401,0.10390950739383698,0.25867336988449097,False,False,17
6,2,-3.3947714234511546,1.3303942680358887,0.07525957375764847,0.11537539213895798,0.29317665100097656,False,False,17
7,1,-3.5035641171694034,1.3136135339736938,0.06204028055071831,0.11037538945674896,0.3219292163848877,False,False,17
8,1,-3.6720830116977536,1.297308325767517,0.048345472663640976,0.10537538677453995,0.3694809675216675,False,False,17
9,2,-3.7124519976507475,1.334585189819336,0.056526266038417816,0.11719459295272827,0.3638412654399872,False,False,17
10,1,-3.7285198919946616,1.318192958831787,0.042918477207422256,0.11219459027051926,0.3607790470123291,False,False,17
11,1,-3.7403489844543585,1.3017569780349731,0.029354417696595192,0.10719458758831024,0.35640594363212585,False,False,17
12,1,-3.8688301282348023,1.2856582403182983,0.015453117899596691,0.10219458490610123,0.3901299834251404,False,False,17
13,2,-4.097064802100496,1.3245598077774048,0.023227712139487267,0.11441998928785324,0.4450812041759491,False,False,17
14,1,-4.116661120834193,1.308972954750061,0.008814551867544651,0.10941998660564423,0.44131597876548767,False,False,17
15,1,-4.13913151785399,1.2933586835861206,-0.005571175832301378,0.10441998392343521,0.4385727643966675,False,False,17
16,2,-4.26174808860236,1.3325185775756836,0.0021388486493378878,0.11670996248722076,0.45799508690834045,False,False,17
17,1,-4.301873119536536,1.317124843597412,-0.012467374093830585,0.11170995980501175,0.46062225103378296,False,False,17
18,1,-4.452500929401898,1.3021166324615479,-0.027459213510155678,0.10670995712280273,0.49918386340141296,False,False,17
19,1,-4.3107550188958035,1.2865328788757324,-0.04187551885843277,0.10170995444059372,0.4416305422782898,False,False,17
20,2,-4.328363637852474,1.3250694274902344,-0.0340096652507782,0.11384410411119461,0.42682939767837524,False,False,17
21,1,-4.316881095971512,1.309203028678894,-0.048143234103918076,0.1088441014289856,0.4133569002151489,False,False,17
22,1,-4.162811325655093,1.2927404642105103,-0.06168069690465927,0.10384409874677658,0.3537462055683136,False,False,17
23,2,-4.161196546067412,1.329437255859375,-0.05335488170385361,0.11551828682422638,0.33483704924583435,False,False,17
24,1,-4.131049356801772,1.3126111030578613,-0.06652870774269104,0.11051828414201736,0.3173823654651642,False,False,17
25,1,-4.165444436410082,1.295824646949768,-0.0797422006726265,0.10551828145980835,0.32134923338890076,False,False,17
26,2,-4.352966856358814,1.3331193923950195,-0.0715658888220787,0.11734197288751602,0.36473819613456726,False,False,17
27,1,-4.386628350833922,1.3167932033538818,-0.08523975312709808,0.112341970205307,0.3673863708972931,False,False,17
28,1,-4.348107327771585,1.3002578020095825,-0.09870437532663345,0.10734196752309799,0.3464619517326355,False,False,17
29,1,-4.3365545518639745,1.2838053703308105,-0.10000000149011612,0.10234196484088898,0.354753315448761,False,False,17
30,2,-4.520697389376884,1.3217298984527588,-0.09198114275932312,0.11432310938835144,0.39622852206230164,False,False,17
31,1,-4.460494283570361,1.3054994344711304,-0.10000000149011612,0.10932310670614243,0.3769497573375702,False,False,17
32,1,-4.3657352650307235,1.2890957593917847,-0.10000000149011612,0.10432310402393341,0.3596325218677521,False,False,17
33,2,-4.5049838805184015,1.3268235921859741,-0.09193194657564163,0.11625505238771439,0.38638898730278015,False,False,17
34,1,-4.513180858716562,1.3107210397720337,-0.10000000149011612,0.11125504970550537,0.389742910861969,False,False,17
35,1,-4.559837882736503,1.2949126958847046,-0.10000000149011612,0.10625504702329636,0.4191674590110779,False,True,17
0,2,-1.2612869162970677,0.5317416787147522,-0.004416727460920811,0.0817861258983612,0.004049218259751797,False,False,18
1,2,-1.2791392465308309,0.5617416501045227,0.005583272315561771,0.09178612381219864,0.0,False,False,18
2,2,-1.3091391862556339,0.5917416214942932,0.015583272092044353,0.10178612172603607,0.0,False,False,18
3,2,-1.4331494744845243,0.6223530769348145,0.025430409237742424,0.11193898320198059,0.030572470277547836,False,False,18
4,2,-1.463817062928729,0.6529539823532104,0.03528019040822983,0.1220891997218132,0.03004389815032482,False,False,18
5,2,-1.4325150429391806,0.6831414699554443,0.045233312994241714,0.13213607668876648,0.009375489316880703,False,False,18
6,2,-1.4850956510354436,0.7134712934494019,0.05515086278319359,0.14221853017807007,0.016490120440721512,False,False,18
7,2,-1.6511421932846677,0.7446779012680054,0.06484921276569366,0.15252017974853516,0.06033068522810936,False,False,18
8,2,-1.506018889045489,0.7747160792350769,0.07483966648578644,0.16252972185611725,0.0019085499225184321,False,False,18
9,2,-1.5302932697534561,0.8047160506248474,0.08483966439962387,0.17252972722053528,0.0,False,False,18
10,2,-1.560293233692646,0.8347160220146179,0.0948396623134613,0.1825297325849533,0.0,False,False,18
11,2,-1.7786893755040525,0.8657927513122559,0.10000000149011612,0.192798912525177,0.053835365921258926,False,False,18
12,2,-1.9114169478673788,0.8972390294075012,0.10000000149011612,0.20000000298023224,0.07231297343969345,False,False,18
13,2,-2.0746888304017346,0.9293456673622131,0.10000000149011612,0.20000000298023224,0.10533249378204346,False,False,18
14,2,-2.065319439997526,0.9609681963920593,0.10000000149011612,0.20000000298023224,0.08112766593694687,False,False,18
15,2,-2.056862825407765,0.9921190142631531,0.10000000149011612,0.20000000298023224,0.05754159018397331,False,False,18
16,2,-2.190405073650696,1.0237385034561157,0.10000000149011612,0.20000000298023224,0.08097600191831589,False,False,18
17,2,-2.2893586717252243,1.0555930137634277,0.10000000149011612,0.20000000298023224,0.09272423386573792,False,False,18
18,2,-2.433512678759107,1.0879766941070557,0.10000000149011612,0.20000000298023224,0.1191864013671875,False,False,18
19,2,-2.5115644539976865,1.1204478740692139,0.10000000149011612,0.20000000298023224,0.12355627119541168,False,False,18
20,2,-2.6322735204251413,1.1532858610153198,0.10000000149011612,0.20000000298023224,0.14190058410167694,False,False,18
21,2,-2.7427699582430836,1.1864187717437744,0.10000000149011612,0.20000000298023224,0.15664415061473846,False,False,18
22,2,-2.9103681472408987,1.220218300819397,0.10000000149011612,0.20000000298023224,0.18997716903686523,False,False,18
23,2,-3.0819663508242003,1.254702091217041,0.10000000149011612,0.20000000298023224,0.22418741881847382,False,False,18
24,2,-3.033601609753713,1.2884138822555542,0.10000000149011612,0.20000000298023224,0.18559126555919647,False,False,18
25,2,-2.9264743195639795,1.3209773302078247,0.10000000149011612,0.20000000298023224,0.12817320227622986,False,False,18
26,1,-3.0584071410372626,1.3026596307754517,0.08831774443387985,0.19500000774860382,0.16822557151317596,False,False,18
27,1,-3.2102725405135857,1.2847981452941895,0.07617916911840439,0.1900000125169754,0.21385732293128967,False,False,18
28,2,-3.1909768531365086,1.3186628818511963,0.08521297574043274,0.20000000298023224,0.19323863089084625,False,False,18
29,1,-3.063912646852739,1.3001372814178467,0.07373853772878647,0.19500000774860382,0.14744356274604797,False,False,18
30,1,-3.1140547343340987,1.2817413806915283,0.06213439255952835,0.1900000125169754,0.16041460633277893,False,False,18
31,2,-3.2707221419083132,1.3157081604003906,0.07114269584417343,0.20000000298023224,0.19833976030349731,False,False,18
32,1,-3.4808643671883157,1.2983307838439941,0.05852001905441284,0.19500000774860382,0.2622675895690918,False,False,18
